track_id,track,artist_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
2L9N0zZnd37dwF0clgxMGI,ceilings,1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,2L9N0zZnd37dwF0clgxMGI,182888,3
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96,4P9Q0GojKVXpRTJCaL3kyy,221407,3
4xqrdfXkTW4T0RauPLv3WA,Heather,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,4xqrdfXkTW4T0RauPLv3WA,198040,3
07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0.777,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,07bsRv0pcpbG4zJeLsUs1p,194849,4
5CZ40GBx1sQ9agT82CLQCT,traitor,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,5CZ40GBx1sQ9agT82CLQCT,229227,4
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),1RyvyyTE3xzB2ZywiAwp0i,Future,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,59nOXPmaKlBfGMDeOVGrIK,189893,4
1ei3hzQmrgealgRKFxIcWn,In The Stars,22wbnEMDvgVIAGdFeek6ET,Benson Boone,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,1ei3hzQmrgealgRKFxIcWn,216410,3
6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,3MZsBdqDrRTJihTHQrO6Dq,Joji,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,6xGruZOHLs39ZbVccQTuPZ,233456,3
5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,7tYKF4w9nC0nq9CsPZTHyP,SZA,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,5Y35SjAfXjjG0sFQ3KOxmm,180853,3
4cktbXiXOapiLBMprHFErI,Memories,04gDigrS5kc9YWfZHwBETP,Maroon 5,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,4cktbXiXOapiLBMprHFErI,189486,4
5wANPM4fQCJwkGd4rN57mH,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,5wANPM4fQCJwkGd4rN57mH,242013,4
1ZMiCix7XSAbfAJlEZWMCp,Falling,6KImCVD70vtIoJWnq6nGn3,Harry Styles,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,1ZMiCix7XSAbfAJlEZWMCp,240133,4
3NRql0A1Ef4RCvT473iqgD,Hell N Back,3K2Srho6NCF3o9MswGR76H,Bakar,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,3NRql0A1Ef4RCvT473iqgD,213573,4
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4iJyoBOLtHqaGxP12qzhQI,198082,4
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,4dpARuHxo51G3z768sgnrY,Adele,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,0gplL1WMoJ6iYaPgMCL0gX,224695,4
35mvY5S1H3J2QZyna3TFe0,positions,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,35mvY5S1H3J2QZyna3TFe0,172325,4
45bE4HXI0AwGZXfZtMp8JR,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,45bE4HXI0AwGZXfZtMp8JR,169266,4
6uvh0In7u1Xn4HgxOfAn8O,Matilda,6KImCVD70vtIoJWnq6nGn3,Harry Styles,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,6uvh0In7u1Xn4HgxOfAn8O,245964,4
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),048LktY5zMnakWq7PTtFrz,CKay,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,2Xr1dTzJee307rmrkt8c0g,145800,4
04sN26COy28wTXYj3dMoiZ,Bored,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,04sN26COy28wTXYj3dMoiZ,180933,4
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,4l0Mvzj72xxOpRrp6h8nHi,206459,4
26hOm7dTtBi0TdpDGl141t,Die For You,3MZsBdqDrRTJihTHQrO6Dq,Joji,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,26hOm7dTtBi0TdpDGl141t,211667,4
0k4d5YPDr1r7FX77VdqWez,You Right,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,0k4d5YPDr1r7FX77VdqWez,186173,4
55Am8neGJkdj2ADaM3aw5H,Train Wreck,4IWBUUAFIplrNtaOHcJPRM,James Arthur,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,55Am8neGJkdj2ADaM3aw5H,208827,4
0lx2cLdOt3piJbcaXIV74f,willow,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,0lx2cLdOt3piJbcaXIV74f,214707,4
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,4HBZA5flZLE435QTztThqH,228482,3
7CiDwKE62N6ey3LyG6s7xc,In My Room,4lhUHpVOXmkEBGGHV71QCh,Chance Peña,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,7CiDwKE62N6ey3LyG6s7xc,177609,3
2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,164Uj4eKjl6zTBKfJLFKKK,JVKE,0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,2PWTZV5znjLtZC5T1EVJvL,120308,5
3i058E8uxTsYqJ5NWZzqSj,Little Freak,6KImCVD70vtIoJWnq6nGn3,Harry Styles,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,3i058E8uxTsYqJ5NWZzqSj,202183,4
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,3J8EOeKLTLXORtWPpOU5bE,205458,4
1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),06HL4z0CvFAxyc27GXpf02,Taylor Swift,0.663,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.117,0.193,109.957,1wtOxkiel43cVs0Yux5Q4h,256124,4
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,SZA,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,3YJJjQPAbDT7mGpX3WtQ9A,279204,4
5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,5hnGrTBaEsdukpDF6aZg8a,163603,4
4IhTXiZLKATmwhMZIb1GQN,Lights Are On,1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965,4IhTXiZLKATmwhMZIb1GQN,193749,4
7vfCm8tEWV9lCpyY1nvJVB,That Part,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer Smith,0.548,0.445,5,-8.664,1,0.0322,0.133,0.0,0.0969,0.363,87.516,7vfCm8tEWV9lCpyY1nvJVB,174053,3
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,748mdHapucXQri7IAO8yFK,208867,4
35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,35ovElsgyAtQwYPYnZJECg,196520,4
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),06HL4z0CvFAxyc27GXpf02,Taylor Swift,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4pvb0WLRcMtbPGmtejJJ6y,285634,4
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,2TktkzfozZifbQhXjT6I33,216680,3
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,5WtfUKzXircvW8l5aaVZWT,173307,4
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),3wcj11K77LjEY1PkEazffa,Burna Boy,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,0HaRLPnr887lcQM2YQzkff,159124,4
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,2feDdbD5araYcm6JhFHHw7,Labrinth,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,6N22FZs2ZhPBYi3b9XPajV,153294,1
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,5rZlwNFl01HqLWBQGryKSm,213333,4
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,2kJwzbxV2ppxnQoYw4GLBZ,208687,4
0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,0ClPIeT6MSgfSgQ9ZrJbAq,196607,4
7l97ElWmIdVHWUaOeeU5ZC,that way,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,7l97ElWmIdVHWUaOeeU5ZC,175027,4
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,Taylor Swift,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,0.0524,144.039,4d1CG5ei1E2vGbvmgf5KKv,250100,4
1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,1r8ZCjfrQxoy2wVaBUbpwg,164782,4
3xVZYkcuWalGudeKl861wb,Smokin Out The Window,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,3xVZYkcuWalGudeKl861wb,197443,4
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,2wrJq5XKLnmhRXHIAf9xBa,167693,4
5PJH1U5Iie893v48Fl9yaC,Cool About It,1hLiboQ98IQWhpKeP9vRFw,boygenius,0.565,0.203,2,-13.656,1,0.0332,0.902,0.0,0.115,0.408,93.213,5PJH1U5Iie893v48Fl9yaC,180000,4
219slQu3ALbTSAe9P22hvE,Happiest Year,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,0.502,0.168,1,-14.061,1,0.0486,0.885,0.0,0.111,0.355,112.881,219slQu3ALbTSAe9P22hvE,228443,3
135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,22wbnEMDvgVIAGdFeek6ET,Benson Boone,0.391,0.335,0,-10.064,1,0.0763,0.389,0.0,0.102,0.116,174.185,135Lf4Q0CzlMNfOxbEUsLH,193733,3
6v0UJD4a2FtleHeSYVX02A,I Drink Wine,4dpARuHxo51G3z768sgnrY,Adele,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,6v0UJD4a2FtleHeSYVX02A,376169,4
3H3r2nKWa3Yk5gt8xgmsEt,This City,6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,3H3r2nKWa3Yk5gt8xgmsEt,194853,4
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,2KnLkZ3z7PO3kgVGHGqDpD,222800,4
1lORkxEMmsCZqhoxcmk3A3,Nothing,0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,0.555,0.27,2,-15.892,1,0.0888,0.931,0.544,0.103,0.271,139.681,1lORkxEMmsCZqhoxcmk3A3,162797,3
0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,6sFHvCyqklnJpXC9Nh1aag,Alexander 23,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,0j1Ia2lQWrcXrQZI4AdJlk,184638,1
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,4qIVPF0s71ZYW3qzhu5GkF,Kina,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,58wyJLv6yH1La9NIZPl3ne,187932,4
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,7MPGCB854Qo4alYMOPkBka,Ritt Momney,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,6AGOKlMZWLCaEJGnaROtF9,210463,4
4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,4cGqn0E8JCSY9gQllQj4Mf,241595,4
7MOCaEUbfGyq1K96umNVwJ,Pray,2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571,7MOCaEUbfGyq1K96umNVwJ,146267,4
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),64KEffDW9EtZ1y2vBYgq8T,Marshmello,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,3Z8FwOEN59mRMxDCtb8N0A,172762,4
1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,7okSU80WTrn4LXlyXYbX3P,Clinton Kane,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,1is8gU4RVcN4J8xItxWoOY,204094,4
727Z2S2mtNH46CbP9EWPwY,If You Love Her,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,0.286,0.445,6,-8.087,1,0.0347,0.355,0.0,0.114,0.278,50.827,727Z2S2mtNH46CbP9EWPwY,217352,4
042Sl6Mn83JHyLEqdK7uI0,Your Power,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,042Sl6Mn83JHyLEqdK7uI0,245897,4
3l3iCfpZsxbxWJhYoiQNkD,The Feels,2feDdbD5araYcm6JhFHHw7,Labrinth,0.55,0.481,4,-4.917,0,0.0395,0.0215,0.0,0.0972,0.15,108.163,3l3iCfpZsxbxWJhYoiQNkD,198333,4
0XER3HPMx223xWaAgNKp4Y,My Mind & Me,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,0.6,0.389,9,-5.727,1,0.0337,0.566,0.0,0.0826,0.244,143.577,0XER3HPMx223xWaAgNKp4Y,147597,4
3g0mEQx3NTanacLseoP0Gw,Takeaway,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,3g0mEQx3NTanacLseoP0Gw,209880,4
7ce20yLkzuXXLUhzIDoZih,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,7ce20yLkzuXXLUhzIDoZih,215107,4
7CC6UbCs4iGsePSzFxYxNn,Moon,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,7CC6UbCs4iGsePSzFxYxNn,156091,4
6INztpNwOTlfSKTuPo0HOP,The Alcott (feat. Taylor Swift),2cCUtGK9sDU2EoElnk0GNB,The National,0.368,0.463,0,-10.595,1,0.0302,0.811,0.0017,0.109,0.447,156.008,6INztpNwOTlfSKTuPo0HOP,267773,3
0JzG1wJuB4v9UPkSE7LMXi,Hotel,5nvWOyAkfNgVLKESq4fOj2,Montell Fish,0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,0JzG1wJuB4v9UPkSE7LMXi,197333,4
3V0nnQhqvbE3JmiDdnzQFQ,July (feat. Leon Bridges),55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,0.708,0.211,9,-9.603,0,0.0424,0.853,0.0,0.131,0.362,72.5,3V0nnQhqvbE3JmiDdnzQFQ,152280,4
1aEsTgCsv8nOjEgyEoRCpS,this is how you fall in love,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,1aEsTgCsv8nOjEgyEoRCpS,174587,4
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,7Lk9V7E1u5gqSHmtcKlOqH,Sara Kays,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,1nYzjrdVQ8RpF93M0jPFW7,227186,4
4VtRHZ4tBDHaWltVAytlLY,go,6WFDpw4u23uSpon4BHvFRn,Cat Burns,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,4VtRHZ4tBDHaWltVAytlLY,215000,4
34ZAzO78a5DAVNrYIGWcPm,Shirt,7tYKF4w9nC0nq9CsPZTHyP,SZA,0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,34ZAzO78a5DAVNrYIGWcPm,181831,4
0ri0Han4IRJhzvERHOZTMr,At My Worst,1W7FNibLa0O0b572tB2w7t,Pink Sweat$,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,0ri0Han4IRJhzvERHOZTMr,170345,4
7dDrR6vMK1JAwZZ5MIWgme,birthday cake,2S054G7qnCK45KY0XzpX30,Dylan Conrique,0.436,0.255,3,-8.623,1,0.0364,0.955,3.28e-05,0.106,0.15,113.265,7dDrR6vMK1JAwZZ5MIWgme,205280,4
7sq2z9oX2S0CvgTqCZ0ko4,Strange,49HlOY4gkHqsYG9GCuhkcc,Celeste,0.286,0.0847,2,-9.883,1,0.0397,0.934,6.94e-06,0.121,0.112,70.743,7sq2z9oX2S0CvgTqCZ0ko4,255987,4
5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,1Z25ZlGHqqlr3o1UGQOfNn,JNR CHOI,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,5vUnjhBzRJJIAOJPde6zDx,152137,4
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,0E4Y1XIbs8GrAT1YqVy6dq,185487,4
2Y67qsABsPKMrvCxPCzL6r,We Go Down Together (with Khalid),2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,0.494,0.348,9,-9.791,0,0.03,0.652,1.07e-05,0.0859,0.134,104.923,2Y67qsABsPKMrvCxPCzL6r,184963,3
7wB9sL81rFRGhRt6msZ9CV,How Could You,2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,0.573,0.17,11,-10.576,1,0.0555,0.834,3.08e-06,0.108,0.28,146.749,7wB9sL81rFRGhRt6msZ9CV,187813,3
2e6JU6XBm7w0FnHyQqrqMs,A Beautiful Life (From the Netflix Film ‘A Beautiful Life’),3zDRCqOhJXJfS2YWOEwGMC,Christopher,0.443,0.314,11,-9.06,1,0.0339,0.685,0.0,0.118,0.369,110.792,2e6JU6XBm7w0FnHyQqrqMs,218000,3
0rbKrBvZUYY9GN9l057BuY,"always, i'll care",3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,0.732,0.221,6,-12.623,1,0.056,0.897,2.62e-05,0.11,0.677,105.165,0rbKrBvZUYY9GN9l057BuY,146160,4
5dXWFMwD7I7zXsInONVl0H,I Hate U,7tYKF4w9nC0nq9CsPZTHyP,SZA,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,5dXWFMwD7I7zXsInONVl0H,174000,5
7eQHxigpuDJjCG50JyzU8v,Butterflies,1bqxdqvUtPWZri43cKHac8,MAX,0.7,0.613,11,-4.041,1,0.0408,0.385,0.0,0.0887,0.42,88.084,7eQHxigpuDJjCG50JyzU8v,191250,4
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,5u1n1kITHCxxp8twBcZxWy,212093,4
6OcCk1dbAb7XNHsC098oEM,I Quit Drinking,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,6OcCk1dbAb7XNHsC098oEM,171200,4
3ZBeHiRJUj1vdiU8zzGPgb,WYD Now?,0sMAHzxguan2KpnKFZPW2d,Sadie Jean,0.378,0.334,1,-10.993,1,0.304,0.776,0.0,0.115,0.496,181.296,3ZBeHiRJUj1vdiU8zzGPgb,144667,4
1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus),2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,0.655,0.469,0,-6.257,1,0.0292,0.173,0.0,0.0956,0.467,92.56,1EHUQesfVKwbthtNcpBi9g,161385,4
53UMRr4KOgZP5Ins0aGlhs,Always Been You,2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,0.655,0.572,3,-7.666,0,0.0535,0.646,1.81e-06,0.0774,0.403,137.12,53UMRr4KOgZP5Ins0aGlhs,131825,4
523f4oSjrZx83XDtRLnsIw,Before You,22wbnEMDvgVIAGdFeek6ET,Benson Boone,0.269,0.373,8,-7.113,0,0.0371,0.15,0.0,0.129,0.321,202.899,523f4oSjrZx83XDtRLnsIw,187941,3
18XlJEroUwFo0tLZxscgXE,Lost,04gDigrS5kc9YWfZHwBETP,Maroon 5,0.766,0.706,7,-6.553,0,0.16,0.223,0.00028,0.064,0.766,142.989,18XlJEroUwFo0tLZxscgXE,172598,4
364dI1bYnvamSnBJ8JcNzN,Intentions,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,364dI1bYnvamSnBJ8JcNzN,212869,4
6z6OFc8qYsqUBSOWta3nLV,WFM,35R1B97CfrqKFFI3QBkTDx,RealestK,0.437,0.184,1,-17.667,1,0.0313,0.72,0.00253,0.113,0.247,80.088,6z6OFc8qYsqUBSOWta3nLV,136000,4
2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,2Z8yfpFX0ZMavHkcIeHiO1,178994,4
39ZVkOVxjG8ypNdUSVNkxU,Mr. Forgettable,33NVpKoXjItPwUJTMZIOiY,David Kushner,0.56,0.41,8,-9.227,0,0.0276,0.544,0.0,0.151,0.28,144.727,39ZVkOVxjG8ypNdUSVNkxU,187293,4
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,3QJUFtGBGL05vo0kCJZsmT,salem ilese,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,7aGyRfJWtLqgJaZoG9lJhE,136839,4
5gukv8x9eP58gFy2OcZEBQ,drunk text me,69761NObDw2KwmmFgZmxzC,Lexi Jayde,0.534,0.493,0,-6.818,1,0.0316,0.286,0.0,0.0889,0.232,79.97,5gukv8x9eP58gFy2OcZEBQ,213133,4
7zjEyeBsaw9gV0jofJLfOM,Livin It Up (with Post Malone & A$AP Rocky),50co4Is1HCEo8bhOyUWKpn,Young Thug,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,7zjEyeBsaw9gV0jofJLfOM,210907,4
6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,6N1K5OVVCopBjGViHs2IvP,185422,4
4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,4y4spB9m0Q6026KfkAvy9Q,149297,4
6r3duEAfFTH83DuoywkG20,Feelings,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0.7,0.394,9,-8.911,1,0.0328,0.0567,0.0,0.0801,0.241,103.041,6r3duEAfFTH83DuoywkG20,189907,4
